order_id,order_date,store,channel,customer_segment,city,product_category,product_name,unit_price,quantity,discount_rate,voucher_amount,revenue,payment_method,delivery_days,order_status,returned_qty,is_promo,margin_rate,profit,month
1E976C5F,2024-05-25,Store E,Online,Corporate,Seoul,Grocery,Coffee 500g,29.65,3,0.351,4.5,53.23,Bank Transfer,2.0,Returned,2,1,0.267,14.21,2024-05
CA764B0E,2024-10-18,Store D,Online,Corporate,Seoul,Apparel,Dress,85.27,4,0.147,1.42,289.52,Card,1.0,Completed,0,0,0.294,85.12,2024-10
A4FBFA3A,2024-02-24,Store B,Online,Small Business,Seoul,Grocery,Pasta 1kg,4.73,6,0.184,0.41,22.75,Card,4.2,Completed,0,1,0.252,5.73,2024-02
ADF8A38A,2024-03-24,Store D,Online,Corporate,Incheon,Electronics,Laptop,710.49,6,0.072,4.79,3951.22,Cash,1.2,Completed,0,1,0.239,944.34,2024-03
A47043B4,2024-09-20,Store B,Online,Consumer,Seoul,Apparel,Jeans,20.57,3,0.032,0.43,59.31,Card,3.1,Completed,0,0,0.374,22.18,2024-09
DA5DA18A,2024-09-19,Store B,Online,Corporate,Daejeon,Electronics,Camera,557.19,2,0.162,10.57,923.28,Bank Transfer,3.4,Completed,0,1,0.137,126.49,2024-09
43960EF2,2024-08-22,Store D,Online,Small Business,Seoul,Electronics,Headphones,345.05,2,0.0,1.67,688.43,Card,3.4,Completed,0,0,0.341,234.75,2024-08
F0E6626F,2024-09-10,Store A,Online,Consumer,Seoul,Electronics,Laptop,590.77,1,0.048,1.85,560.56,Cash,2.7,Cancelled,0,1,0.237,132.85,2024-09
AB073DCA,2024-07-17,Store E,Offline,Consumer,Seoul,Electronics,Headphones,346.0,2,0.072,0.54,641.64,Card,3.3,Completed,0,0,0.227,145.65,2024-07
85AF5E82,2024-04-01,Store C,Offline,Consumer,Busan,Home,Vacuum,295.79,2,0.176,3.54,483.92,Cash,3.6,Completed,0,1,0.298,144.21,2024-04
6F38CA26,2024-05-06,Store C,Offline,Corporate,Seoul,Apparel,Jeans,47.52,3,0.133,0.31,123.29,Card,3.9,Completed,0,0,0.176,21.7,2024-05
11A4B4AB,2024-03-07,Store D,Offline,Corporate,Incheon,Apparel,T-Shirt,40.41,3,0.062,0.23,113.48,Card,5.1,Returned,2,0,0.223,25.31,2024-03
02F18B0D,2024-11-27,Store E,Online,Consumer,Daegu,Apparel,Jacket,44.24,3,0.13,0.56,114.91,E-Wallet,3.3,Returned,2,0,0.221,25.4,2024-11
BE69DE94,2024-07-31,Store C,Offline,Consumer,Daejeon,Grocery,Coffee 500g,36.07,1,0.076,0.69,32.64,Card,3.1,Completed,0,0,0.265,8.65,2024-07
0A93ADF9,2024-05-26,Store C,Online,Consumer,Daegu,Grocery,Eggs 12,26.18,2,0.186,14.68,27.94,Bank Transfer,1.9,Completed,0,1,0.224,6.26,2024-05
E53CC066,2024-06-17,Store A,Offline,Consumer,Daegu,Home,Air Purifier,224.59,3,0.119,0.13,593.46,E-Wallet,3.5,Completed,0,0,0.392,232.64,2024-06
B23BB404,2024-12-11,Store C,Offline,Small Business,Busan,Apparel,T-Shirt,111.39,3,0.239,3.85,250.45,Card,3.8,Completed,0,1,0.406,101.68,2024-12
83292096,2024-02-25,Store A,Offline,Consumer,Daegu,Electronics,Laptop,833.9,2,0.078,1.53,1536.18,Card,2.8,Completed,0,0,0.138,211.99,2024-02
600CD574,2024-08-01,Store D,Offline,Consumer,Seoul,Grocery,Eggs 12,30.08,4,0.198,7.4,89.1,Cash,3.7,Completed,0,1,0.318,28.33,2024-08
67C37383,2024-07-03,Store C,Online,Consumer,Seoul,Electronics,Laptop,298.37,4,0.107,0.66,1065.12,E-Wallet,2.6,Completed,0,0,0.34,362.14,2024-07
5240FFA1,2024-08-11,Store D,Online,Corporate,Seoul,Apparel,Hoodie,103.55,2,0.044,0.11,197.88,E-Wallet,3.8,Completed,0,0,0.318,62.93,2024-08
2822A393,2024-01-07,Store A,Online,Consumer,Seoul,Apparel,Dress,36.4,2,0.308,3.39,46.99,Card,4.1,Completed,0,1,0.234,11.0,2024-01
F2799EB3,2024-11-14,Store A,Online,Corporate,Seoul,Apparel,Jacket,93.0,3,0.205,4.29,217.52,Bank Transfer,4.1,Completed,0,1,0.263,57.21,2024-11
D1B4CA3F,2024-12-06,Store D,Online,Consumer,Daejeon,Electronics,Laptop,664.2,3,0.119,0.32,1755.16,Card,3.1,Completed,0,0,0.228,400.18,2024-12
BA6B74BE,2024-07-25,Store A,Offline,Consumer,Seoul,Beauty,Serum,62.64,6,0.161,2.73,312.6,E-Wallet,1.8,Completed,0,1,0.251,78.46,2024-07
16BEC29E,2024-09-11,Store A,Offline,Consumer,Seoul,Electronics,Laptop,549.51,1,0.013,0.96,541.41,E-Wallet,2.3,Completed,0,0,0.195,105.57,2024-09
79B0F200,2024-12-02,Store A,Online,Consumer,Busan,Home,Vacuum,198.84,3,0.016,1.24,585.74,Card,3.7,Cancelled,0,0,0.272,159.32,2024-12
7026C69B,2024-09-15,Store E,Offline,Consumer,Seoul,Electronics,Smartwatch,864.99,4,0.189,20.29,2785.74,Card,5.9,Completed,0,1,0.175,487.5,2024-09
5A48B2B9,2024-02-25,Store D,Offline,Small Business,Seoul,Electronics,Laptop,225.82,5,0.1,0.95,1015.24,Card,2.6,Completed,0,0,0.266,270.05,2024-02
B5842BA2,2024-07-29,Store B,Offline,Corporate,Seoul,Grocery,Pasta 1kg,13.74,3,0.088,0.36,37.23,Card,3.5,Completed,0,0,0.193,7.19,2024-07
F17E150F,2024-08-09,Store B,Offline,Small Business,Seoul,Electronics,Tablet,608.52,4,0.077,1.68,2244.98,Bank Transfer,2.3,Completed,0,0,0.294,660.02,2024-08
B961FFFB,2024-06-03,Store B,Online,Consumer,Seoul,Grocery,Rice 5kg,38.63,3,0.112,0.2,102.71,Card,1.8,Completed,0,0,0.232,23.83,2024-06
A5858137,2024-09-25,Store D,Offline,Small Business,Daegu,Home,Desk,46.76,1,0.08,1.85,41.17,Card,2.2,Completed,0,0,0.3,12.35,2024-09
40F2B5DE,2024-12-07,Store D,Offline,Consumer,Incheon,Electronics,Tablet,166.91,1,0.0,0.9,166.01,Card,1.0,Completed,0,0,0.356,59.1,2024-12
F1D61C00,2024-12-03,Store A,Online,Consumer,Seoul,Grocery,Rice 5kg,4.12,4,0.213,3.54,9.43,E-Wallet,4.6,Completed,0,1,0.391,3.69,2024-12
B9566F21,2024-06-13,Store A,Online,Consumer,Seoul,Electronics,Smartwatch,189.3,1,0.091,0.7,171.37,Cash,1.0,Completed,0,0,0.103,17.65,2024-06
89BB2EED,2024-02-11,Store A,Offline,Consumer,Seoul,Grocery,Coffee 500g,36.5,3,0.247,0.75,81.7,Card,2.7,Completed,0,1,0.222,18.14,2024-02
5BDF8FBB,2024-12-25,Store D,Online,Corporate,Daegu,Electronics,Laptop,690.94,3,0.0,0.2,2072.62,Card,1.6,Cancelled,0,0,0.259,536.81,2024-12
6DBA6766,2024-11-02,Store D,Offline,Consumer,Seoul,Grocery,Pasta 1kg,27.73,3,0.0,1.02,82.17,E-Wallet,1.9,Completed,0,0,0.312,25.64,2024-11
24E6E790,2024-02-15,Store B,Offline,Consumer,Seoul,Electronics,Smartphone,541.93,4,0.078,1.9,1996.74,Bank Transfer,4.7,Completed,0,0,0.164,327.47,2024-02
837C1E41,2024-12-02,Store A,Online,Corporate,Daegu,Home,Vacuum,238.95,4,0.178,2.29,783.38,Card,3.2,Cancelled,0,1,0.211,165.29,2024-12
0785CA65,2024-11-13,Store A,Online,Consumer,Seoul,Beauty,Serum,19.21,1,0.002,0.14,19.03,Card,1.8,Completed,0,0,0.289,5.5,2024-11
D5538FC7,2024-07-08,Store E,Offline,Consumer,Seoul,Grocery,Rice 5kg,16.89,3,0.0,0.35,50.32,Card,2.3,Completed,0,0,0.286,14.39,2024-07
20646400,2024-08-03,Store B,Online,Consumer,Seoul,Grocery,Milk 1L,20.62,3,0.13,0.9,52.92,Card,2.1,Completed,0,0,0.306,16.19,2024-08
6883DB8C,2024-05-25,Store D,Online,Corporate,Daejeon,Grocery,Eggs 12,6.2,4,0.075,2.18,20.76,Cash,2.9,Completed,0,0,0.311,6.46,2024-05
00DFD04D,2024-01-20,Store C,Online,Corporate,Daegu,Grocery,Olive Oil 500ml,17.94,4,0.144,0.03,61.4,E-Wallet,3.2,Completed,0,0,0.304,18.67,2024-01
C1B5C3BF,2024-05-02,Store B,Online,Consumer,Incheon,Electronics,Headphones,387.38,5,0.076,4.27,1785.43,Card,5.3,Completed,0,1,0.294,524.92,2024-05
81044595,2024-10-20,Store A,Offline,Consumer,Seoul,Apparel,Jeans,18.74,1,0.131,0.45,15.84,Bank Transfer,1.0,Completed,0,0,0.284,4.5,2024-10
689F94C6,2024-01-02,Store A,Online,Consumer,Busan,Apparel,T-Shirt,29.36,4,0.209,6.4,86.5,Card,3.0,Completed,0,1,0.327,28.29,2024-01
BE24A38E,2024-05-01,Store C,Offline,Corporate,Daejeon,Apparel,Jeans,95.22,3,0.003,5.83,278.97,Bank Transfer,2.6,Completed,0,1,0.123,34.31,2024-05
237F2D0E,2024-05-25,Store D,Online,Consumer,Daejeon,Apparel,Dress,16.89,7,0.195,1.74,93.44,Bank Transfer,4.1,Completed,0,1,0.388,36.25,2024-05
B5668A99,2024-07-15,Store C,Online,Consumer,Seoul,Home,Desk,281.59,3,0.0,0.39,844.38,Card,3.4,Completed,0,0,0.126,106.39,2024-07
05E08A79,2024-12-01,Store C,Offline,Consumer,Daegu,Electronics,Smartphone,214.82,3,0.149,0.41,548.03,Card,3.7,Completed,0,0,0.204,111.8,2024-12
807654CE,2024-05-06,Store A,Offline,Consumer,Seoul,Beauty,Lipstick,65.55,2,0.214,3.04,100.0,Cash,3.4,Completed,0,1,0.264,26.4,2024-05
1B2D4F73,2024-05-06,Store E,Online,Consumer,Seoul,Electronics,Smartphone,823.96,4,0.058,0.76,3103.92,Card,1.9,Completed,0,0,0.327,1014.98,2024-05
A86DC6A6,2024-09-26,Store D,Online,Corporate,Incheon,Apparel,Hoodie,113.82,2,0.152,10.57,182.47,Card,4.5,Completed,0,1,0.1,18.25,2024-09
54B71EFD,2024-06-14,Store B,Online,Consumer,Seoul,Home,Lamp,262.89,4,0.061,0.01,987.4,Card,4.0,Completed,0,0,0.278,274.5,2024-06
199DB825,2024-03-22,Store E,Online,Consumer,Daejeon,Beauty,Conditioner,28.7,3,0.147,1.18,72.26,E-Wallet,4.1,Completed,0,0,0.335,24.21,2024-03
75E87FBD,2024-06-14,Store C,Offline,Corporate,Seoul,Beauty,Lipstick,31.98,3,0.0,0.5,95.44,Card,4.5,Completed,0,0,0.35,33.4,2024-06
119FC585,2024-02-21,Store C,Online,Corporate,Busan,Home,Cookware Set,139.43,3,0.113,1.49,369.53,Bank Transfer,3.5,Completed,0,0,0.231,85.36,2024-02
A649285A,2024-03-05,Store D,Online,Consumer,Daejeon,Electronics,Tablet,254.47,1,0.132,0.69,220.19,Card,4.8,Returned,1,0,0.259,57.03,2024-03
42A03078,2024-06-30,Store D,Online,Consumer,Daejeon,Home,Air Purifier,26.24,4,0.208,9.34,73.79,Bank Transfer,3.5,Completed,0,1,0.237,17.49,2024-06
E29F9954,2024-06-01,Store D,Offline,Consumer,Seoul,Electronics,Laptop,801.84,6,0.174,6.18,3967.74,Cash,2.7,Completed,0,1,0.253,1003.84,2024-06
8224BD38,2024-11-29,Store A,Offline,Small Business,Seoul,Apparel,Sneakers,73.18,1,0.087,0.48,66.33,E-Wallet,3.0,Completed,0,0,0.208,13.8,2024-11
01587241,2024-05-12,Store B,Online,Consumer,Busan,Apparel,T-Shirt,78.92,3,0.121,15.73,192.38,Card,3.0,Completed,0,1,0.218,41.94,2024-05
1B8A0D8C,2024-07-30,Store E,Offline,Small Business,Seoul,Electronics,Smartwatch,845.24,2,0.0,0.01,1690.47,Cash,2.4,Cancelled,0,0,0.31,524.05,2024-07
E7171137,2024-08-18,Store A,Online,Corporate,Daejeon,Apparel,Dress,84.84,4,0.232,3.48,257.15,Cash,5.0,Cancelled,0,1,0.289,74.32,2024-08
B79E2675,2024-01-05,Store B,Online,Consumer,Daejeon,Grocery,Rice 5kg,28.25,2,0.155,7.31,40.43,Card,3.4,Completed,0,1,0.314,12.7,2024-01
C16A5016,2024-08-30,Store B,Offline,Consumer,Seoul,Grocery,Rice 5kg,31.9,3,0.0,1.89,93.81,Card,3.1,Completed,0,0,0.295,27.67,2024-08
7668E9E6,2024-03-05,Store B,Offline,Consumer,Seoul,Apparel,Jacket,27.22,2,0.12,2.12,45.79,Card,3.5,Returned,2,0,0.329,15.06,2024-03
CA737E85,2024-12-16,Store C,Offline,Consumer,Seoul,Electronics,Smartwatch,420.12,5,0.126,4.01,1831.91,Card,6.6,Returned,1,0,0.341,624.68,2024-12
7515BE54,2024-02-24,Store E,Online,Consumer,Daejeon,Electronics,Headphones,876.16,3,0.038,2.31,2526.29,E-Wallet,1.6,Completed,0,0,0.158,399.15,2024-02
3BC968B3,2024-05-31,Store A,Online,Corporate,Seoul,Apparel,Hoodie,111.91,7,0.108,3.39,695.38,Card,2.0,Completed,0,1,0.22,152.98,2024-05
32259F52,2024-02-01,Store A,Offline,Small Business,Seoul,Grocery,Milk 1L,35.59,2,0.03,0.7,68.34,Card,1.3,Completed,0,0,0.264,18.04,2024-02
5D0E983B,2024-12-29,Store A,Online,Consumer,Seoul,Electronics,Camera,489.07,5,0.0,5.71,2439.64,Bank Transfer,2.7,Completed,0,1,0.278,678.22,2024-12
F5555A07,2024-07-02,Store E,Online,Corporate,Busan,Beauty,Sunscreen,69.72,4,0.051,0.88,263.78,Card,3.3,Completed,0,0,0.233,61.46,2024-07
01BF61B9,2024-08-05,Store C,Online,Consumer,Seoul,Electronics,Smartwatch,186.3,2,0.114,1.82,328.3,Card,2.4,Cancelled,0,0,0.344,112.94,2024-08
52A469DC,2024-01-25,Store B,Offline,Consumer,Seoul,Grocery,Rice 5kg,7.64,3,0.174,9.65,9.28,Card,2.4,Completed,0,1,0.419,3.89,2024-01
28F0D4AE,2024-09-30,Store D,Online,Consumer,Daejeon,Apparel,Dress,58.47,2,0.106,0.35,104.19,E-Wallet,3.2,Completed,0,0,0.293,30.53,2024-09
33E231E1,2024-03-17,Store E,Online,Corporate,Daejeon,Beauty,Lipstick,42.8,4,0.175,3.47,137.77,E-Wallet,2.4,Completed,0,1,0.286,39.4,2024-03
20209A94,2024-11-23,Store D,Offline,Small Business,Daegu,Apparel,Jacket,42.67,3,0.152,18.29,90.26,E-Wallet,3.4,Completed,0,1,0.339,30.6,2024-11
43E04306,2024-03-15,Store E,Online,Corporate,Seoul,Home,Vacuum,119.81,3,0.017,1.87,351.45,Card,4.3,Completed,0,0,0.149,52.37,2024-03
8D156FCB,2024-03-10,Store B,Online,Consumer,Seoul,Electronics,Camera,272.08,2,0.151,5.55,456.44,Bank Transfer,3.8,Completed,0,1,0.282,128.72,2024-03
D2CD54E4,2024-01-14,Store D,Online,Consumer,Busan,Electronics,Headphones,516.85,2,0.153,4.4,871.14,Card,4.1,Completed,0,1,0.349,304.03,2024-01
28999332,2024-06-21,Store C,Online,Consumer,Seoul,Grocery,Olive Oil 500ml,32.17,5,0.239,5.99,116.42,Card,4.3,Completed,0,1,0.235,27.36,2024-06
8B87EB3D,2024-07-25,Store D,Online,Consumer,Daejeon,Grocery,Milk 1L,27.13,2,0.133,15.56,31.48,Card,3.3,Completed,0,1,0.194,6.11,2024-07
29AB9188,2024-01-24,Store D,Online,Corporate,Busan,Grocery,Eggs 12,6.1,3,0.001,4.24,14.04,Cash,2.8,Completed,0,0,0.267,3.75,2024-01
56FA7AB9,2024-10-10,Store D,Offline,Corporate,Seoul,Home,Lamp,156.52,4,0.056,1.9,589.12,Card,2.1,Completed,0,0,0.276,162.6,2024-10
33E49D6D,2024-06-14,Store D,Online,Corporate,Daejeon,Grocery,Coffee 500g,28.51,4,0.0,9.68,104.36,Card,2.5,Completed,0,1,0.216,22.54,2024-06
AD468A94,2024-07-10,Store A,Offline,Consumer,Daejeon,Electronics,Camera,547.42,2,0.141,1.04,939.43,Card,2.4,Completed,0,0,0.427,401.14,2024-07
178A4FBD,2024-06-09,Store C,Online,Consumer,Seoul,Apparel,T-Shirt,56.13,3,0.232,2.76,126.56,Card,3.9,Completed,0,1,0.246,31.13,2024-06
45215B67,2024-05-26,Store E,Online,Consumer,Busan,Apparel,Jeans,80.3,5,0.0,0.35,401.15,Bank Transfer,3.4,Returned,1,0,0.199,79.83,2024-05
B361F0D1,2024-07-23,Store E,Online,Consumer,Seoul,Home,Desk,291.22,6,0.236,4.69,1330.26,Card,3.8,Completed,0,1,0.273,363.16,2024-07
D5EF8AE5,2024-02-26,Store A,Online,Consumer,Seoul,Apparel,Sneakers,24.97,2,0.14,1.39,41.56,Bank Transfer,1.6,Completed,0,0,0.344,14.3,2024-02
79323C17,2024-03-07,Store A,Offline,Corporate,Seoul,Electronics,Tablet,442.51,3,0.014,0.28,1308.66,Card,4.7,Completed,0,0,0.281,367.73,2024-03
1C99595C,2024-11-10,Store A,Online,Corporate,Busan,Home,Lamp,133.85,4,0.121,0.74,469.88,Bank Transfer,2.5,Completed,0,0,0.314,147.54,2024-11
A6D16929,2024-12-11,Store D,Online,Consumer,Daejeon,Grocery,Pasta 1kg,23.92,3,0.016,0.48,70.13,Cash,1.7,Completed,0,0,0.219,15.36,2024-12
B2701519,2024-05-16,Store D,Offline,Consumer,Busan,Apparel,Jacket,30.98,3,0.135,1.34,79.05,Card,2.5,Completed,0,0,0.384,30.36,2024-05
F98D8912,2024-04-08,Store A,Offline,Consumer,Seoul,Electronics,Tablet,282.48,4,0.105,0.64,1010.64,Card,6.0,Completed,0,0,0.319,322.39,2024-04
86ED7407,2024-08-23,Store C,Offline,Consumer,Busan,Electronics,Headphones,364.02,4,0.126,4.63,1267.98,Cash,2.5,Returned,2,1,0.353,447.6,2024-08
DE11AE63,2024-05-29,Store D,Online,Corporate,Seoul,Electronics,Smartphone,866.9,5,0.026,2.88,4218.92,Bank Transfer,2.6,Completed,0,1,0.306,1290.99,2024-05
FDE04254,2024-01-10,Store D,Offline,Consumer,Daegu,Apparel,Jacket,92.08,2,0.038,1.74,175.42,Card,2.8,Completed,0,0,0.338,59.29,2024-01
1374D2C0,2024-02-26,Store C,Online,Consumer,Seoul,Home,Chair,205.27,2,0.14,1.55,351.51,Card,2.8,Completed,0,0,0.219,76.98,2024-02
D7B35C24,2024-09-18,Store C,Online,Consumer,Seoul,Home,Desk,248.75,5,0.06,1.12,1168.01,E-Wallet,2.1,Completed,0,0,0.246,287.33,2024-09
1AE9F305,2024-08-28,Store C,Online,Small Business,Seoul,Beauty,Serum,17.19,4,0.112,0.92,60.14,Cash,3.2,Completed,0,0,0.374,22.49,2024-08
9D64F716,2024-01-10,Store B,Online,Consumer,Incheon,Apparel,T-Shirt,105.23,3,0.136,0.94,271.82,Card,4.3,Completed,0,0,0.389,105.74,2024-01
5B79BDD7,2024-03-22,Store C,Online,Consumer,Seoul,Grocery,Rice 5kg,24.6,3,0.082,0.57,67.18,Card,3.4,Completed,0,0,0.2,13.44,2024-03
3050FCE1,2024-03-25,Store D,Online,Consumer,Incheon,Electronics,Tablet,401.5,3,0.192,7.64,965.6,Card,1.7,Completed,0,1,0.297,286.78,2024-03
1A59B3F5,2024-09-02,Store E,Offline,Corporate,Seoul,Home,Vacuum,248.44,3,0.085,0.96,681.01,Cash,2.6,Completed,0,0,0.25,170.25,2024-09
E41D75D2,2024-01-08,Store C,Online,Small Business,Seoul,Grocery,Coffee 500g,32.5,4,0.083,0.59,118.62,Card,2.3,Returned,1,0,0.231,27.4,2024-01
708EAF01,2024-02-07,Store D,Online,Consumer,Seoul,Electronics,Smartphone,784.28,5,0.049,2.17,3727.08,E-Wallet,3.1,Completed,0,0,0.3,1118.12,2024-02
C8EF4D7A,2024-10-18,Store A,Online,Small Business,Daejeon,Electronics,Smartwatch,236.64,3,0.183,6.27,573.73,Card,4.6,Completed,0,1,0.36,206.54,2024-10
31DBFD27,2024-03-06,Store C,Offline,Small Business,Daejeon,Grocery,Milk 1L,38.84,5,0.043,0.67,185.18,Card,2.8,Completed,0,0,0.312,57.78,2024-03
C4EAA136,2024-08-26,Store A,Online,Small Business,Seoul,Apparel,Dress,115.76,2,0.2,3.96,181.26,Cash,2.9,Completed,0,1,0.258,46.77,2024-08
816BC39D,2024-03-27,Store A,Online,Corporate,Seoul,Beauty,Sunscreen,33.74,1,0.113,0.45,29.48,E-Wallet,5.1,Cancelled,0,0,0.316,9.32,2024-03
9039A99B,2024-02-06,Store D,Offline,Corporate,Seoul,Electronics,Smartphone,199.42,4,0.315,5.77,540.64,Bank Transfer,4.1,Completed,0,1,0.255,137.86,2024-02
F3BF92A3,2024-03-29,Store E,Offline,Consumer,Busan,Beauty,Serum,20.03,7,0.047,1.64,131.98,Card,3.7,Completed,0,0,0.309,40.78,2024-03
B5FF654F,2024-09-20,Store A,Online,Corporate,Seoul,Apparel,Sneakers,119.25,4,0.202,9.94,370.71,Bank Transfer,5.3,Completed,0,1,0.378,140.13,2024-09
6A4CAAF6,2024-11-08,Store B,Offline,Consumer,Daejeon,Electronics,Camera,572.26,4,0.141,0.1,1966.19,Cash,3.6,Completed,0,0,0.135,265.44,2024-11
F9A2DAD5,2024-10-30,Store D,Offline,Corporate,Daejeon,Home,Vacuum,119.85,4,0.059,2.38,448.74,Card,1.0,Completed,0,0,0.336,150.78,2024-10
4CE3CC25,2024-05-24,Store A,Offline,Consumer,Seoul,Electronics,Smartwatch,366.15,5,0.142,1.56,1569.22,Card,4.0,Cancelled,0,0,0.172,269.91,2024-05
2301AA49,2024-08-31,Store C,Online,Corporate,Seoul,Apparel,Jacket,41.98,4,0.138,0.36,144.39,Card,1.1,Completed,0,0,0.366,52.85,2024-08
567B417E,2024-03-15,Store D,Offline,Corporate,Daejeon,Electronics,Laptop,648.11,5,0.073,0.56,3003.43,Card,3.5,Completed,0,0,0.235,705.81,2024-03
A2D85BDC,2024-04-16,Store C,Online,Consumer,Daegu,Electronics,Smartphone,464.54,5,0.134,0.31,2011.15,E-Wallet,1.0,Completed,0,0,0.195,392.17,2024-04
2A043E69,2024-11-23,Store A,Online,Corporate,Seoul,Apparel,Jeans,116.37,2,0.193,6.18,181.64,Card,2.4,Returned,2,1,0.329,59.76,2024-11
CC073766,2024-01-05,Store B,Online,Consumer,Seoul,Electronics,Smartphone,662.88,4,0.141,0.23,2277.43,E-Wallet,2.6,Completed,0,0,0.305,694.62,2024-01
78BF36CD,2024-02-01,Store D,Online,Corporate,Seoul,Grocery,Eggs 12,32.1,2,0.066,3.39,56.57,Card,2.1,Completed,0,1,0.21,11.88,2024-02
AF03D452,2024-03-16,Store C,Online,Consumer,Seoul,Electronics,Camera,369.56,2,0.062,0.48,692.81,Cash,2.6,Completed,0,0,0.192,133.02,2024-03
B4E9CAF3,2024-01-10,Store A,Offline,Consumer,Seoul,Home,Chair,42.17,4,0.093,0.51,152.48,Card,4.2,Completed,0,0,0.267,40.71,2024-01
10CCC73A,2024-03-07,Store D,Online,Small Business,Seoul,Electronics,Tablet,515.87,3,0.189,4.03,1251.08,Card,2.1,Completed,0,1,0.196,245.21,2024-03
BEE69D8E,2024-07-31,Store A,Online,Consumer,Busan,Apparel,Jeans,48.03,1,0.04,0.18,45.93,Card,3.7,Completed,0,0,0.206,9.46,2024-07
D4C5A64D,2024-06-02,Store D,Online,Corporate,Seoul,Grocery,Rice 5kg,9.68,3,0.131,1.76,23.48,Card,1.8,Completed,0,0,0.288,6.76,2024-06
5E6ADC93,2024-11-21,Store A,Online,Consumer,Seoul,Electronics,Laptop,864.48,1,0.0,2.94,861.54,Cash,2.8,Completed,0,0,0.212,182.65,2024-11
120C1A1D,2024-10-25,Store E,Offline,Consumer,Seoul,Grocery,Pasta 1kg,18.87,2,0.148,5.39,26.76,Card,3.4,Completed,0,1,0.31,8.3,2024-10
5AA4102B,2024-05-04,Store B,Online,Consumer,Daegu,Electronics,Tablet,281.03,6,0.16,6.82,1409.57,Bank Transfer,1.8,Completed,0,1,0.384,541.27,2024-05
F22DAB6E,2024-04-04,Store B,Online,Consumer,Daegu,Beauty,Moisturizer,22.3,2,0.262,2.44,30.47,Card,1.4,Returned,2,1,0.27,8.23,2024-04
5C6EA896,2024-05-18,Store A,Online,Consumer,Seoul,Home,Air Purifier,98.6,3,0.174,3.26,241.07,Card,3.6,Completed,0,1,0.289,69.67,2024-05
A1F1A52A,2024-08-03,Store B,Online,Consumer,Seoul,Grocery,Pasta 1kg,39.97,2,0.068,2.51,71.99,Card,4.3,Completed,0,0,0.421,30.31,2024-08
8CAD24D5,2024-04-07,Store E,Online,Consumer,Daejeon,Home,Vacuum,95.04,1,0.0,1.47,93.57,E-Wallet,2.9,Completed,0,0,0.197,18.43,2024-04
3FC32B52,2024-08-15,Store E,Offline,Consumer,Seoul,Home,Air Purifier,112.06,1,0.141,2.28,93.98,Bank Transfer,2.5,Cancelled,0,0,0.363,34.11,2024-08
7EA7C522,2024-05-29,Store B,Offline,Small Business,Seoul,Electronics,Smartwatch,644.5,2,0.074,1.65,1191.96,Card,3.2,Completed,0,0,0.355,423.15,2024-05
6A48C9C3,2024-07-20,Store B,Online,Small Business,Seoul,Electronics,Smartphone,370.47,3,0.127,0.74,969.52,Card,3.1,Completed,0,0,0.34,329.64,2024-07
E4C04AB3,2024-06-08,Store D,Offline,Consumer,Seoul,Grocery,Olive Oil 500ml,10.2,5,0.042,0.24,48.62,Card,3.3,Completed,0,0,0.37,17.99,2024-06
9C208FC4,2024-04-17,Store E,Offline,Corporate,Seoul,Apparel,T-Shirt,31.66,3,0.086,0.18,86.63,E-Wallet,1.0,Completed,0,0,0.3,25.99,2024-04
EAFB216F,2024-12-12,Store C,Offline,Consumer,Daejeon,Apparel,Hoodie,47.83,3,0.0,3.86,139.63,Cash,1.7,Completed,0,0,0.239,33.37,2024-12
9268B260,2024-10-05,Store B,Online,Corporate,Busan,Beauty,Sunscreen,15.63,2,0.016,1.31,29.45,Card,2.0,Cancelled,0,0,0.357,10.51,2024-10
0A5C544F,2024-02-21,Store B,Online,Corporate,Seoul,Apparel,Dress,16.96,4,0.005,0.57,66.93,Cash,3.2,Returned,2,0,0.359,24.03,2024-02
9E5F0192,2024-11-12,Store D,Online,Small Business,Daejeon,Grocery,Rice 5kg,32.58,4,0.17,0.77,107.4,Card,3.2,Completed,0,1,0.357,38.34,2024-11
690506B7,2024-06-26,Store A,Offline,Consumer,Seoul,Beauty,Conditioner,17.93,5,0.034,1.88,84.72,E-Wallet,3.8,Completed,0,0,0.283,23.98,2024-06
90241CFE,2024-11-22,Store C,Offline,Corporate,Seoul,Home,Desk,237.27,2,0.21,5.4,369.49,Card,3.3,Completed,0,1,0.23,84.98,2024-11
28CB251D,2024-10-18,Store B,Online,Consumer,Busan,Grocery,Eggs 12,32.31,4,0.035,0.98,123.74,Cash,1.4,Completed,0,0,0.293,36.26,2024-10
AB587940,2024-06-04,Store D,Online,Small Business,Busan,Electronics,Headphones,553.44,2,0.268,4.48,805.76,Card,4.7,Completed,0,1,0.346,278.79,2024-06
56888016,2024-01-09,Store A,Offline,Consumer,Seoul,Apparel,Dress,47.52,5,0.0,1.24,236.36,Bank Transfer,4.5,Completed,0,0,0.352,83.2,2024-01
0D3EC215,2024-04-08,Store C,Offline,Corporate,Seoul,Home,Lamp,60.61,1,0.134,0.68,51.81,Bank Transfer,1.5,Returned,1,0,0.25,12.95,2024-04
CF302A2B,2024-07-16,Store C,Offline,Corporate,Busan,Electronics,Smartphone,702.6,6,0.103,0.9,3780.49,Cash,3.4,Completed,0,0,0.302,1141.71,2024-07
