Project_ID,Project_Name,Region,Project_Type,Start_Date,Expected_End_Date,Actual_End_Date,Total_Budget,Spent_Budget,Main_Contractor,Project_Manager,Current_Status,Total_Workers,Safety_Incidents,Material_Cost,Labor_Cost,Equipment_Cost,Risk_Level,Is_Green_Building,Client_Name
PRJ-0622,Dự án Dân dụng 622,Miền Bắc,Dân dụng,10/18/2020,10/6/2021,,922.66,15.63,Hòa Bình,Lê Văn C,Planning,17,0,6.96,4.33,1.58,Low,FALSE,SunGroup
PRJ-0623,Dự án Dân dụng 623,Miền Nam,Dân dụng,2/11/2023,9/23/2025,9/21/2025,815.38,815.38,Delta,Lê Văn C,Completed,1455,2,347.31,225.18,85.26,High,TRUE,Novaland
PRJ-0624,Dự án Hạ tầng 624,Miền Trung,Hạ tầng,3/24/2018,9/6/2020,10/19/2020,351.41,351.41,Coteccons,Phạm Văn D,Completed,1765,3,152.47,76.72,45.92,Medium,FALSE,Masterise
PRJ-0625,Dự án Hạ tầng 625,Miền Trung,Hạ tầng,4/11/2019,11/27/2020,,867,641.01,Fecon,Phạm Văn D,Suspended,14,2,279.66,167.32,94.39,High,FALSE,Phát Đạt
PRJ-0626,Dự án Công nghiệp 626,Miền Bắc,Công nghiệp,3/3/2024,9/1/2024,9/26/2024,948.73,948.73,Hòa Bình,Nguyễn Văn A,Completed,562,5,397.23,239.91,138.1,Low,FALSE,Nhà nước
PRJ-0627,Dự án Thương mại 627,Miền Nam,Thương mại,2/17/2019,3/3/2021,,1148.27,49.32,Hòa Bình,Vũ Văn F,Planning,15,0,24.25,12.11,5.65,High,FALSE,Nhà nước
PRJ-0628,Dự án Công nghiệp 628,Miền Bắc,Công nghiệp,12/11/2022,10/3/2024,11/26/2024,1413.25,1413.25,Vinaconex,Nguyễn Văn A,Completed,113,4,598.64,326.38,193.52,Medium,TRUE,BIM Group
PRJ-0629,Dự án Công nghiệp 629,Miền Nam,Công nghiệp,10/21/2022,10/22/2023,11/5/2023,1230.34,1230.34,Delta,Phạm Văn D,Completed,1951,5,520.29,267.6,149.22,Low,FALSE,Phát Đạt
PRJ-0630,Dự án Dân dụng 630,Miền Nam,Dân dụng,5/26/2023,12/4/2025,,305.5,74.28,Coteccons,Phạm Văn D,In Progress,193,1,33.07,21.12,8.85,High,FALSE,VinGroup
PRJ-0631,Dự án Dân dụng 631,Miền Bắc,Dân dụng,3/25/2022,7/17/2023,,634.42,521.81,Vinaconex,Vũ Văn F,In Progress,1850,3,224.4,112.66,64.29,Medium,FALSE,Đất Xanh
PRJ-0632,Dự án Thương mại 632,Miền Nam,Thương mại,11/2/2020,9/3/2021,,327.25,93.61,Conteccons,Hoàng Thị E,In Progress,1056,5,38.05,22.68,10.67,High,FALSE,Nhà nước
PRJ-0633,Dự án Công nghiệp 633,Miền Bắc,Công nghiệp,8/4/2018,3/14/2020,,419.86,208.49,Hòa Bình,Lê Văn C,Suspended,18,5,98.99,47.7,30,Medium,TRUE,Phát Đạt
PRJ-0634,Dự án Hạ tầng 634,Miền Bắc,Hạ tầng,6/24/2024,11/11/2026,,593.71,204.7,Fecon,Nguyễn Văn A,Suspended,13,1,93.23,52.53,27.84,Low,TRUE,Novaland
PRJ-0635,Dự án Hạ tầng 635,Miền Nam,Hạ tầng,8/26/2022,9/12/2024,,564.99,89.54,Delta,Hoàng Thị E,Suspended,18,4,39.2,22.86,13,Medium,FALSE,SunGroup
PRJ-0636,Dự án Hạ tầng 636,Miền Trung,Hạ tầng,3/14/2021,5/1/2022,,1194.92,15.52,Ricons,Lê Văn C,Planning,9,0,7.19,3.56,1.6,High,TRUE,Đất Xanh
PRJ-0637,Dự án Công nghiệp 637,Miền Nam,Công nghiệp,6/26/2020,3/4/2021,,349.96,103.8,Ricons,Vũ Văn F,Suspended,4,0,43.32,27.62,13.7,Medium,FALSE,Nhà nước
PRJ-0638,Dự án Hạ tầng 638,Miền Nam,Hạ tầng,12/14/2022,12/5/2023,,1104.05,667.26,Ricons,Lê Văn C,In Progress,890,4,300.16,160.39,97.63,Medium,TRUE,Novaland
PRJ-0639,Dự án Công nghiệp 639,Miền Trung,Công nghiệp,8/18/2021,2/24/2022,,357.33,213.1,Delta,Vũ Văn F,Suspended,3,4,91.28,46.04,25.36,High,FALSE,VinGroup
PRJ-0640,Dự án Dân dụng 640,Miền Bắc,Dân dụng,4/15/2022,7/5/2024,,1371.31,1168.69,Fecon,Vũ Văn F,In Progress,1546,0,481.4,277.69,119.22,Medium,FALSE,Nhà nước
PRJ-0641,Dự án Thương mại 641,Miền Bắc,Thương mại,5/20/2019,9/29/2020,,706.99,322.48,Delta,Lê Văn C,In Progress,822,3,151.39,69.24,34.95,Medium,TRUE,Đất Xanh
PRJ-0642,Dự án Hạ tầng 642,Miền Nam,Hạ tầng,5/28/2022,12/15/2023,2/26/2024,611.54,611.54,Conteccons,Hoàng Thị E,Completed,822,1,271.87,128.75,89.17,High,FALSE,Phát Đạt
PRJ-0643,Dự án Thương mại 643,Miền Bắc,Thương mại,5/8/2024,2/28/2026,,1103.5,972.31,Vinaconex,Hoàng Thị E,In Progress,1632,2,464.91,238.63,132.1,Low,TRUE,Đất Xanh
PRJ-0644,Dự án Công nghiệp 644,Miền Trung,Công nghiệp,5/18/2024,3/10/2025,,351.61,136.33,Delta,Vũ Văn F,In Progress,518,0,65,35.97,16.38,Medium,TRUE,Nhà nước
PRJ-0645,Dự án Thương mại 645,Miền Trung,Thương mại,1/31/2019,5/11/2021,,295.5,228.06,Conteccons,Nguyễn Văn A,Suspended,10,4,92.88,45.97,32.46,Medium,FALSE,BIM Group
PRJ-0646,Dự án Thương mại 646,Miền Nam,Thương mại,2/5/2021,8/24/2023,10/2/2023,1288.9,1288.9,Coteccons,Phạm Văn D,Completed,1992,5,528.29,303.15,152.63,Low,TRUE,SunGroup
PRJ-0647,Dự án Công nghiệp 647,Miền Trung,Công nghiệp,5/14/2023,11/11/2023,,245.79,42.54,Vinaconex,Vũ Văn F,Suspended,12,1,19.33,9.2,4.66,High,FALSE,Đất Xanh
PRJ-0648,Dự án Công nghiệp 648,Miền Bắc,Công nghiệp,4/16/2022,4/18/2023,,51.19,2.13,Delta,Trần Thị B,Planning,18,0,0.9,0.56,0.26,Low,FALSE,SunGroup
PRJ-0649,Dự án Thương mại 649,Miền Trung,Thương mại,5/3/2021,9/15/2022,,681.93,274.57,Delta,Hoàng Thị E,Suspended,9,2,136.66,56.15,29.51,Low,FALSE,Phát Đạt
PRJ-0650,Dự án Dân dụng 650,Miền Nam,Dân dụng,6/1/2020,2/16/2022,,1307.42,660.48,Delta,Vũ Văn F,In Progress,1148,1,306.09,150.98,87.16,Low,TRUE,VinGroup
PRJ-0651,Dự án Hạ tầng 651,Miền Bắc,Hạ tầng,6/3/2021,3/2/2022,,1338.96,755.07,Delta,Vũ Văn F,In Progress,894,5,303.55,181.81,103.19,Medium,TRUE,SunGroup
PRJ-0652,Dự án Dân dụng 652,Miền Bắc,Dân dụng,9/23/2022,10/8/2024,,237.85,79.65,Coteccons,Lê Văn C,In Progress,1404,5,37.62,21.7,10.29,High,TRUE,SunGroup
PRJ-0653,Dự án Dân dụng 653,Miền Trung,Dân dụng,2/29/2024,7/25/2025,,530.75,329.28,Hòa Bình,Nguyễn Văn A,Suspended,14,0,132.01,94.32,34.55,Medium,TRUE,Đất Xanh
PRJ-0654,Dự án Hạ tầng 654,Miền Bắc,Hạ tầng,8/5/2021,8/19/2022,11/9/2022,1115.4,1115.4,Coteccons,Trần Thị B,Completed,1292,1,509.78,260.9,138.74,Medium,FALSE,VinGroup
PRJ-0655,Dự án Dân dụng 655,Miền Trung,Dân dụng,9/12/2018,4/7/2020,3/8/2020,1491.98,1491.98,Ricons,Trần Thị B,Completed,1595,0,609.21,364.15,219.86,Low,FALSE,Masterise
PRJ-0656,Dự án Hạ tầng 656,Miền Bắc,Hạ tầng,11/5/2019,7/1/2022,,1435.32,941.63,Vinaconex,Hoàng Thị E,Suspended,15,1,462.95,201.63,99.71,Medium,FALSE,VinGroup
PRJ-0657,Dự án Dân dụng 657,Miền Bắc,Dân dụng,8/2/2020,1/12/2023,,1386.14,768.24,Hòa Bình,Hoàng Thị E,In Progress,1657,4,316.56,196,79.45,Medium,FALSE,Phát Đạt
PRJ-0658,Dự án Hạ tầng 658,Miền Bắc,Hạ tầng,2/14/2022,5/20/2023,7/8/2023,945.62,945.62,Hòa Bình,Hoàng Thị E,Completed,199,3,469.33,243.04,94.87,Medium,FALSE,Đất Xanh
PRJ-0659,Dự án Công nghiệp 659,Miền Bắc,Công nghiệp,6/30/2023,7/22/2025,8/11/2025,922.17,922.17,Fecon,Phạm Văn D,Completed,914,5,369.27,225.33,128.22,Low,FALSE,Nhà nước
PRJ-0660,Dự án Công nghiệp 660,Miền Trung,Công nghiệp,8/7/2020,1/29/2023,,578.31,10.13,Conteccons,Hoàng Thị E,Planning,9,0,4.98,2.79,1.27,High,TRUE,BIM Group
PRJ-0661,Dự án Dân dụng 661,Miền Trung,Dân dụng,11/3/2023,7/30/2026,,1296.57,547.46,Hòa Bình,Trần Thị B,Suspended,14,5,223.16,148.24,79.62,High,FALSE,Đất Xanh
PRJ-0662,Dự án Thương mại 662,Miền Nam,Thương mại,1/28/2021,6/28/2023,,440.95,234.56,Vinaconex,Hoàng Thị E,In Progress,529,1,99.61,65.35,23.51,High,TRUE,SunGroup
PRJ-0663,Dự án Thương mại 663,Miền Nam,Thương mại,10/6/2018,12/18/2020,,162.79,72.18,Fecon,Phạm Văn D,In Progress,249,0,30.01,18.28,8.21,Low,FALSE,Nhà nước
PRJ-0664,Dự án Công nghiệp 664,Miền Nam,Công nghiệp,6/8/2022,11/30/2024,,1008.02,47.1,Fecon,Nguyễn Văn A,Planning,6,0,19.62,11.51,6.93,Low,TRUE,BIM Group
PRJ-0665,Dự án Thương mại 665,Miền Nam,Thương mại,7/4/2023,5/10/2025,,507.58,132.27,Hòa Bình,Phạm Văn D,In Progress,1418,3,59.56,26.84,17.26,Low,TRUE,Đất Xanh
PRJ-0666,Dự án Công nghiệp 666,Miền Bắc,Công nghiệp,2/28/2022,11/22/2024,,64.38,3.19,Vinaconex,Vũ Văn F,Planning,3,0,1.38,0.69,0.4,High,TRUE,Novaland
PRJ-0667,Dự án Dân dụng 667,Miền Trung,Dân dụng,8/9/2019,9/3/2021,,1149.79,658.48,Ricons,Vũ Văn F,In Progress,568,5,264.6,138.39,98.77,Medium,TRUE,Phát Đạt
PRJ-0668,Dự án Dân dụng 668,Miền Nam,Dân dụng,12/10/2020,1/7/2022,3/12/2022,137.3,137.3,Ricons,Trần Thị B,Completed,1172,2,59.18,33.52,15.68,High,FALSE,Đất Xanh
PRJ-0669,Dự án Thương mại 669,Miền Trung,Thương mại,8/7/2019,12/30/2021,,471.95,240.27,Delta,Nguyễn Văn A,In Progress,1125,0,97.66,57.52,34.93,Low,TRUE,Phát Đạt
PRJ-0670,Dự án Thương mại 670,Miền Nam,Thương mại,11/23/2019,7/30/2022,,433,369.74,Conteccons,Vũ Văn F,Suspended,15,0,149.25,94.37,49.44,Low,FALSE,Novaland
PRJ-0671,Dự án Thương mại 671,Miền Trung,Thương mại,8/18/2024,3/9/2025,,1329.08,1191.62,Fecon,Vũ Văn F,In Progress,793,3,539.64,298.57,155.2,Low,FALSE,VinGroup
PRJ-0672,Dự án Dân dụng 672,Miền Trung,Dân dụng,3/6/2023,2/28/2024,,967.21,29.88,Vinaconex,Vũ Văn F,Planning,13,0,14.38,6.04,3.18,Low,FALSE,VinGroup
PRJ-0673,Dự án Công nghiệp 673,Miền Nam,Công nghiệp,9/21/2021,7/26/2023,,102.49,3.78,Hòa Bình,Trần Thị B,Planning,19,0,1.74,0.76,0.5,Low,FALSE,BIM Group
PRJ-0674,Dự án Dân dụng 674,Miền Nam,Dân dụng,12/1/2023,9/4/2024,10/4/2024,962.98,962.98,Hòa Bình,Hoàng Thị E,Completed,1376,2,392.83,245.05,133.64,Low,FALSE,VinGroup
PRJ-0675,Dự án Công nghiệp 675,Miền Bắc,Công nghiệp,4/30/2023,5/6/2025,,558.66,17.88,Conteccons,Vũ Văn F,Planning,17,0,7.3,4.46,2.54,Low,FALSE,Nhà nước
PRJ-0676,Dự án Công nghiệp 676,Miền Nam,Công nghiệp,3/1/2022,11/13/2023,,845.39,34.49,Vinaconex,Vũ Văn F,Planning,18,0,16.38,8.57,4.58,Low,TRUE,BIM Group
PRJ-0677,Dự án Công nghiệp 677,Miền Bắc,Công nghiệp,9/12/2020,12/23/2022,,103.59,81.14,Conteccons,Nguyễn Văn A,Suspended,15,5,39.6,22.35,8.97,Low,FALSE,VinGroup
PRJ-0678,Dự án Công nghiệp 678,Miền Nam,Công nghiệp,12/21/2021,9/2/2023,,441.03,95.03,Ricons,Hoàng Thị E,In Progress,826,3,43.9,25.08,12.4,High,FALSE,Masterise
PRJ-0679,Dự án Thương mại 679,Miền Trung,Thương mại,10/31/2022,4/21/2025,,643.09,30.11,Coteccons,Vũ Văn F,Planning,18,0,13.75,8.68,3.99,Low,TRUE,Masterise
PRJ-0680,Dự án Hạ tầng 680,Miền Trung,Hạ tầng,6/7/2018,3/2/2020,,89.08,0.91,Delta,Phạm Văn D,Planning,1,0,0.37,0.18,0.11,Low,TRUE,Đất Xanh
PRJ-0681,Dự án Hạ tầng 681,Miền Bắc,Hạ tầng,2/28/2018,10/27/2018,,1292.58,436.18,Vinaconex,Vũ Văn F,Suspended,15,3,186.67,112.48,46.66,High,TRUE,VinGroup
PRJ-0682,Dự án Công nghiệp 682,Miền Nam,Công nghiệp,9/4/2019,4/4/2022,6/17/2022,551.93,551.93,Vinaconex,Trần Thị B,Completed,1593,1,261.19,142.06,78.17,Low,FALSE,Novaland
PRJ-0683,Dự án Dân dụng 683,Miền Bắc,Dân dụng,11/3/2022,11/6/2024,,1094.09,278.16,Hòa Bình,Vũ Văn F,In Progress,1716,1,135.05,75.7,29.47,High,TRUE,Novaland
PRJ-0684,Dự án Dân dụng 684,Miền Bắc,Dân dụng,6/9/2023,1/1/2025,,1243.89,188.18,Conteccons,Trần Thị B,Suspended,7,5,89.66,45.97,22.29,Medium,FALSE,Nhà nước
PRJ-0685,Dự án Hạ tầng 685,Miền Trung,Hạ tầng,8/18/2018,2/6/2020,,711.26,323.64,Conteccons,Nguyễn Văn A,Suspended,4,1,155.74,81.25,46.71,Medium,FALSE,BIM Group
PRJ-0686,Dự án Dân dụng 686,Miền Bắc,Dân dụng,2/15/2024,8/24/2025,,56.82,33.64,Vinaconex,Trần Thị B,In Progress,1232,0,13.57,8.37,4.85,High,FALSE,Novaland
PRJ-0687,Dự án Dân dụng 687,Miền Trung,Dân dụng,10/23/2022,1/27/2025,2/8/2025,424.62,424.62,Ricons,Phạm Văn D,Completed,426,3,211.7,105.99,56.22,Low,FALSE,BIM Group
PRJ-0688,Dự án Dân dụng 688,Miền Nam,Dân dụng,8/6/2024,9/25/2026,,337.77,15.22,Vinaconex,Lê Văn C,Planning,20,0,6.97,4.47,2.24,High,TRUE,SunGroup
PRJ-0689,Dự án Hạ tầng 689,Miền Bắc,Hạ tầng,7/6/2020,4/21/2022,4/8/2022,1172.65,1172.65,Fecon,Trần Thị B,Completed,1524,1,567.36,243.26,162.39,Low,TRUE,VinGroup
PRJ-0690,Dự án Công nghiệp 690,Miền Nam,Công nghiệp,3/18/2024,4/20/2025,3/25/2025,323.95,323.95,Delta,Phạm Văn D,Completed,1051,4,161.87,76.85,37.98,Low,FALSE,BIM Group
PRJ-0691,Dự án Dân dụng 691,Miền Nam,Dân dụng,7/22/2021,8/3/2022,,1312.19,660.15,Conteccons,Phạm Văn D,In Progress,1939,3,326.14,189.04,67.17,Medium,TRUE,BIM Group
PRJ-0692,Dự án Thương mại 692,Miền Bắc,Thương mại,12/5/2020,6/22/2023,6/20/2023,452.45,452.45,Ricons,Trần Thị B,Completed,715,5,183.23,128.2,50.07,High,FALSE,SunGroup
PRJ-0693,Dự án Công nghiệp 693,Miền Bắc,Công nghiệp,9/29/2020,2/11/2023,4/6/2023,172.04,172.04,Vinaconex,Nguyễn Văn A,Completed,1888,1,75.89,50.46,24.95,High,TRUE,BIM Group
PRJ-0694,Dự án Hạ tầng 694,Miền Trung,Hạ tầng,5/8/2021,3/18/2023,6/4/2023,769.85,769.85,Conteccons,Trần Thị B,Completed,1730,1,355.86,181.2,108.87,Low,FALSE,Nhà nước
PRJ-0695,Dự án Thương mại 695,Miền Nam,Thương mại,5/13/2022,11/2/2024,,1233.11,24.49,Ricons,Lê Văn C,Planning,0,0,11.63,7.2,2.99,High,FALSE,SunGroup
PRJ-0696,Dự án Công nghiệp 696,Miền Bắc,Công nghiệp,7/2/2021,3/14/2023,,363.42,147.29,Vinaconex,Lê Văn C,In Progress,1726,0,66.61,43.92,15.06,High,TRUE,SunGroup
PRJ-0697,Dự án Hạ tầng 697,Miền Bắc,Hạ tầng,9/27/2018,8/22/2020,,300.28,4.1,Conteccons,Trần Thị B,Planning,8,0,1.85,1.14,0.56,High,FALSE,VinGroup
PRJ-0698,Dự án Thương mại 698,Miền Nam,Thương mại,9/19/2022,6/30/2024,,406.8,17.83,Delta,Trần Thị B,Planning,1,0,8.16,5.26,2.42,Low,FALSE,Phát Đạt
PRJ-0699,Dự án Hạ tầng 699,Miền Bắc,Hạ tầng,12/3/2021,6/18/2023,,855.86,646.36,Coteccons,Vũ Văn F,In Progress,1384,2,281.2,177.32,84.81,High,TRUE,SunGroup
PRJ-0700,Dự án Công nghiệp 700,Miền Trung,Công nghiệp,9/26/2018,2/1/2020,2/20/2020,416.97,416.97,Coteccons,Vũ Văn F,Completed,97,0,178.74,105.85,48.39,Low,FALSE,SunGroup
PRJ-0701,Dự án Dân dụng 701,Miền Trung,Dân dụng,3/7/2022,2/2/2024,,471.07,112.66,Coteccons,Hoàng Thị E,Suspended,14,4,47.94,25.05,12.12,Medium,FALSE,Phát Đạt
PRJ-0702,Dự án Dân dụng 702,Miền Bắc,Dân dụng,6/2/2023,11/30/2024,,357.53,174.03,Ricons,Phạm Văn D,In Progress,877,3,79,40.69,20.44,Medium,FALSE,Đất Xanh
PRJ-0703,Dự án Thương mại 703,Miền Bắc,Thương mại,1/10/2022,11/27/2022,,955.82,18.03,Fecon,Lê Văn C,Planning,4,0,8.95,4.93,1.91,Medium,FALSE,Phát Đạt
PRJ-0704,Dự án Hạ tầng 704,Miền Trung,Hạ tầng,6/11/2018,7/19/2019,7/27/2019,878.46,878.46,Hòa Bình,Nguyễn Văn A,Completed,1470,1,404.78,176.05,121.66,High,TRUE,Novaland
PRJ-0705,Dự án Dân dụng 705,Miền Bắc,Dân dụng,4/24/2024,4/12/2025,,1016.53,166.12,Conteccons,Hoàng Thị E,In Progress,1252,1,68.99,49.66,20.49,Low,FALSE,SunGroup
PRJ-0706,Dự án Hạ tầng 706,Miền Trung,Hạ tầng,3/22/2018,1/8/2020,,129.06,90.56,Vinaconex,Trần Thị B,Suspended,19,1,40.56,24.45,13.47,Medium,TRUE,Phát Đạt
PRJ-0707,Dự án Thương mại 707,Miền Trung,Thương mại,3/31/2021,10/30/2023,,581.88,10.64,Conteccons,Lê Văn C,Planning,6,0,4.92,3.08,1.12,Medium,TRUE,Đất Xanh
PRJ-0708,Dự án Thương mại 708,Miền Bắc,Thương mại,2/15/2018,5/14/2020,,1474.48,234.83,Coteccons,Phạm Văn D,Suspended,15,2,111.93,66.04,25.42,Low,FALSE,BIM Group
PRJ-0709,Dự án Dân dụng 709,Miền Trung,Dân dụng,8/24/2022,5/28/2023,,608.18,69.67,Conteccons,Lê Văn C,Suspended,13,2,32.98,16.11,7.49,High,FALSE,Phát Đạt
PRJ-0710,Dự án Hạ tầng 710,Miền Bắc,Hạ tầng,9/18/2023,7/11/2025,,1170.07,782.87,Fecon,Vũ Văn F,In Progress,702,5,371.68,167.37,91.28,Low,FALSE,BIM Group
PRJ-0711,Dự án Hạ tầng 711,Miền Nam,Hạ tầng,8/30/2022,9/10/2023,,791.27,235.76,Ricons,Nguyễn Văn A,In Progress,471,3,105.28,59.64,27.79,High,TRUE,Phát Đạt
PRJ-0712,Dự án Công nghiệp 712,Miền Trung,Công nghiệp,6/21/2021,7/17/2023,,230.8,120.41,Vinaconex,Phạm Văn D,In Progress,925,1,57.36,32.21,14.7,High,FALSE,Nhà nước
PRJ-0713,Dự án Dân dụng 713,Miền Trung,Dân dụng,10/10/2020,6/28/2021,,154.76,86,Fecon,Phạm Văn D,Suspended,7,5,37.45,24.05,9.09,Low,FALSE,Nhà nước
PRJ-0714,Dự án Thương mại 714,Miền Trung,Thương mại,11/15/2022,6/9/2025,,1195.47,12.85,Vinaconex,Lê Văn C,Planning,15,0,6.04,2.67,1.32,Medium,FALSE,SunGroup
PRJ-0715,Dự án Dân dụng 715,Miền Nam,Dân dụng,6/2/2021,12/11/2021,,972.78,32.22,Delta,Nguyễn Văn A,Planning,14,0,14.71,9.24,3.64,Medium,FALSE,SunGroup
PRJ-0716,Dự án Hạ tầng 716,Miền Bắc,Hạ tầng,4/1/2020,2/12/2022,1/22/2022,788.63,788.63,Fecon,Trần Thị B,Completed,744,2,325.18,184.08,100.54,Low,FALSE,Masterise
PRJ-0717,Dự án Dân dụng 717,Miền Bắc,Dân dụng,2/14/2023,10/4/2023,,742.66,472.39,Hòa Bình,Vũ Văn F,In Progress,822,2,193.98,137.67,68.3,Low,FALSE,Masterise
PRJ-0718,Dự án Công nghiệp 718,Miền Trung,Công nghiệp,11/23/2020,7/23/2022,,836.84,698.76,Vinaconex,Nguyễn Văn A,Suspended,14,1,338.04,158.87,91.12,Low,TRUE,SunGroup
PRJ-0719,Dự án Thương mại 719,Miền Bắc,Thương mại,4/4/2019,8/2/2020,,908.72,24.04,Coteccons,Phạm Văn D,Planning,18,0,9.93,6.77,3.04,Medium,FALSE,SunGroup
PRJ-0720,Dự án Thương mại 720,Miền Bắc,Thương mại,2/19/2022,11/3/2023,,752.33,142.22,Fecon,Vũ Văn F,Suspended,20,1,65.92,38.42,18.06,Medium,TRUE,SunGroup
PRJ-0721,Dự án Thương mại 721,Miền Bắc,Thương mại,4/26/2019,10/23/2019,11/12/2019,677.12,677.12,Hòa Bình,Phạm Văn D,Completed,744,2,290.74,163.74,73.32,Low,FALSE,VinGroup
PRJ-0722,Dự án Thương mại 722,Miền Bắc,Thương mại,6/25/2022,2/16/2023,4/7/2023,1394.69,1394.69,Delta,Nguyễn Văn A,Completed,1301,1,693.96,320.76,142.41,High,TRUE,VinGroup
PRJ-0723,Dự án Dân dụng 723,Miền Bắc,Dân dụng,10/20/2023,7/24/2025,,625.24,360.04,Fecon,Lê Văn C,Suspended,11,2,171.83,98.76,51.11,Low,TRUE,Đất Xanh
PRJ-0724,Dự án Dân dụng 724,Miền Nam,Dân dụng,7/1/2020,1/13/2022,,348.51,211.06,Fecon,Vũ Văn F,Suspended,20,0,91.81,42.67,22.5,Low,TRUE,Novaland
PRJ-0725,Dự án Thương mại 725,Miền Nam,Thương mại,10/15/2023,10/25/2024,,87.86,72.49,Vinaconex,Lê Văn C,In Progress,651,5,29.95,19.99,10.01,Low,FALSE,BIM Group
PRJ-0726,Dự án Công nghiệp 726,Miền Nam,Công nghiệp,11/25/2020,12/15/2021,,1055.72,342.07,Vinaconex,Lê Văn C,In Progress,1829,1,146.39,90.93,41.57,Medium,FALSE,Novaland
PRJ-0727,Dự án Dân dụng 727,Miền Bắc,Dân dụng,6/15/2023,9/15/2025,,1176.17,245.38,Vinaconex,Hoàng Thị E,Suspended,16,0,106.77,55.61,26.46,Medium,TRUE,Novaland
PRJ-0728,Dự án Thương mại 728,Miền Nam,Thương mại,11/3/2022,7/5/2023,6/16/2023,1458.92,1458.92,Conteccons,Phạm Văn D,Completed,1259,2,610.55,295.93,212.88,High,FALSE,SunGroup
PRJ-0729,Dự án Hạ tầng 729,Miền Trung,Hạ tầng,6/13/2020,8/21/2021,,1420.47,22.13,Hòa Bình,Phạm Văn D,Planning,5,0,9.96,5.42,3.27,Low,FALSE,Phát Đạt
PRJ-0730,Dự án Hạ tầng 730,Miền Trung,Hạ tầng,12/20/2022,11/13/2023,1/29/2024,147.73,147.73,Hòa Bình,Trần Thị B,Completed,1781,1,66.23,32.74,19.88,Medium,TRUE,Đất Xanh
PRJ-0731,Dự án Công nghiệp 731,Miền Bắc,Công nghiệp,5/25/2018,4/6/2019,,1089.62,960.59,Ricons,Vũ Văn F,In Progress,546,5,458.65,204.98,129.38,Low,TRUE,BIM Group
PRJ-0732,Dự án Thương mại 732,Miền Trung,Thương mại,6/11/2022,5/15/2023,,833.64,9.82,Delta,Trần Thị B,Planning,2,0,4.49,2.4,1.11,Low,FALSE,Nhà nước
PRJ-0733,Dự án Dân dụng 733,Miền Bắc,Dân dụng,8/28/2020,1/23/2022,,293.23,173.92,Vinaconex,Trần Thị B,Suspended,20,0,71.94,48.12,24.82,High,TRUE,VinGroup
PRJ-0734,Dự án Dân dụng 734,Miền Bắc,Dân dụng,3/14/2020,5/26/2021,5/17/2021,207.48,207.48,Hòa Bình,Lê Văn C,Completed,1242,3,83.8,55.62,23.25,Medium,FALSE,Novaland
PRJ-0735,Dự án Công nghiệp 735,Miền Nam,Công nghiệp,12/15/2018,6/24/2019,7/31/2019,1050.22,1050.22,Vinaconex,Lê Văn C,Completed,349,4,429.18,291.45,111.76,Low,FALSE,Đất Xanh
PRJ-0736,Dự án Thương mại 736,Miền Bắc,Thương mại,6/30/2020,4/8/2022,,1240.37,1097.96,Vinaconex,Trần Thị B,In Progress,543,0,446.08,302.01,164.25,Low,FALSE,Novaland
PRJ-0737,Dự án Thương mại 737,Miền Nam,Thương mại,4/22/2018,9/22/2020,10/13/2020,165.55,165.55,Ricons,Trần Thị B,Completed,230,0,67.18,45.87,19.34,Medium,FALSE,VinGroup
PRJ-0738,Dự án Dân dụng 738,Miền Trung,Dân dụng,7/4/2022,2/18/2023,3/1/2023,1233.69,1233.69,Ricons,Vũ Văn F,Completed,1714,3,566.99,247.02,143.29,Medium,TRUE,Masterise
PRJ-0739,Dự án Hạ tầng 739,Miền Nam,Hạ tầng,2/8/2022,8/7/2022,,1478.2,63.56,Conteccons,Phạm Văn D,Planning,10,0,26.99,15.76,7.62,High,TRUE,Masterise
PRJ-0740,Dự án Thương mại 740,Miền Trung,Thương mại,4/10/2018,8/12/2020,,70.25,61.85,Vinaconex,Trần Thị B,Suspended,3,0,25.41,15.59,8.66,Low,FALSE,Đất Xanh
PRJ-0741,Dự án Thương mại 741,Miền Bắc,Thương mại,12/2/2024,10/31/2025,,984.62,419.19,Coteccons,Vũ Văn F,Suspended,1,5,175.43,104.94,54.32,Medium,FALSE,VinGroup
PRJ-0742,Dự án Dân dụng 742,Miền Trung,Dân dụng,6/18/2018,4/27/2020,,697.73,369.68,Delta,Phạm Văn D,Suspended,1,1,177.55,102.6,42.43,High,FALSE,Phát Đạt
PRJ-0743,Dự án Dân dụng 743,Miền Nam,Dân dụng,6/18/2024,6/21/2026,,594.11,11.63,Ricons,Vũ Văn F,Planning,3,0,5.08,2.95,1.68,Low,FALSE,VinGroup
PRJ-0744,Dự án Dân dụng 744,Miền Nam,Dân dụng,3/9/2022,7/13/2023,,980.32,18.95,Hòa Bình,Vũ Văn F,Planning,2,0,8.21,4.39,2.8,High,FALSE,Phát Đạt
PRJ-0745,Dự án Dân dụng 745,Miền Trung,Dân dụng,8/13/2022,2/21/2024,,1133.98,570.57,Hòa Bình,Nguyễn Văn A,Suspended,11,4,255.85,135.46,67.82,High,FALSE,VinGroup
PRJ-0746,Dự án Công nghiệp 746,Miền Nam,Công nghiệp,1/2/2022,7/4/2023,,791.18,8.75,Coteccons,Vũ Văn F,Planning,19,0,3.93,2.59,1.13,Low,TRUE,Novaland
